,city,latitude,longitude
3465,Glion,46.432164,6.9255565
3466,Yverdon-les-Bains,46.7784736,6.641183
3467,Le Châble VS,46.08014,7.21048
3468,Lausanne,46.5196535,6.6322734
3469,F-Herblay,48.990006,2.165493
3470,Cossonay-Ville,46.61452999999999,6.507239999999999
3471,Lausanne,46.5196535,6.6322734
3472,Martigny,46.1049798,7.075533399999999
3473,Martigny,46.1049798,7.075533399999999
3474,Lausanne,46.5196535,6.6322734
3475,F-Oyonnax,46.257773,5.655335
3476,Chavornay,46.7088129,6.5707689
3477,Lentigny,45.9961709,3.981732999999999
3478,Lentigny,45.9961709,3.981732999999999
3479,Lussy-sur-Morges,46.5039593,6.450199599999999
3480,Bassins,n,a
3481,Préverenges,46.5175835,6.525268199999999
3484,Eclagnens,46.6521988,6.5924467
3486,Eclagnens,46.6521988,6.5924467
3487,Renens VD,46.53381,6.59137
3488,Lausanne,46.5196535,6.6322734
3489,F-Pontarlier,46.9041039,6.354241999999999
3490,Gals,47.0281883,7.050374
3491,Clarens,-28.5143573,28.4104684
3492,Pully,46.5092681,6.6654949
3493,Les Geneveys-sur-Coffrane,47.01735,6.85254
3494,Villars-Burquin,46.8472369,6.6293631
3495,Belmont-sur-Lausanne,46.5191267,6.678912299999999
3496,Lausanne,46.5196535,6.6322734
3497,Bussigny,46.5517429,6.558615
3498,Genève,46.2043907,6.1431577
3499,Genève,46.2043907,6.1431577
3500,Lausanne,46.5196535,6.6322734
3501,F-Lyon,45.764043,4.835659
3502,Genève,46.2043907,6.1431577
3503,Lonay,46.52664679999999,6.5205487
3504,Leysin,46.3435634,7.012033
3505,Prilly,46.5346449,6.6052401
3506,Epalinges,46.54885729999999,6.674199
3507,Nyon,46.3832683,6.2347852
3508,Pully,46.5092681,6.6654949
3509,Saules,47.244245,7.2185165
3510,Bern,46.9479739,7.4474468
3511,A-Wien,48.2081743,16.3738189
3512,Aubonne,46.49532910000001,6.3918325
3513,Lausanne,46.5196535,6.6322734
3514,Riaz,46.6415102,7.062369299999999
3515,Randogne,46.3160381,7.4954414
3516,Collombey,46.2710282,6.9459483
3517,Martigny,46.1049798,7.075533399999999
3518,Novalles,46.8283942,6.595685599999999
3519,Crassier,46.3744662,6.1635803
3520,Lonay,46.52664679999999,6.5205487
3521,Genève,46.2043907,6.1431577
3522,Vufflens-le-Château,46.5250638,6.47441
3523,Bussigny,46.5517429,6.558615
3524,Blonay,46.4647104,6.8946536
3525,Lausanne,46.5196535,6.6322734
3528,Prilly,46.5346449,6.6052401
3529,Lausanne,46.5196535,6.6322734
3531,Lausanne,46.5196535,6.6322734
3533,Rebeuvelier,47.3245762,7.4152297
3534,Chez-le-Bart,46.90116,6.785889999999999
3536,Chez-le-Bart,46.90116,6.785889999999999
3537,Lausanne,46.5196535,6.6322734
3538,Holziken,47.3215574,8.0376896
3539,Neuchâtel,46.9899874,6.9292732
3540,La Sarraz,46.6582337,6.5126843
3541,La Sarraz,46.6582337,6.5126843
3542,Morges,46.5088127,6.496130099999999
3543,Nyon,46.3832683,6.2347852
3544,Corcelles-près-Payerne,46.8309425,6.9622657
3545,F-Feigeres,46.10963,6.077316
3546,Wettingen,47.4659503,8.3265988
3547,Montreux,46.4312213,6.9106799
3548,Lausanne,46.5196535,6.6322734
3549,Lausanne,46.5196535,6.6322734
3550,Lausanne,46.5196535,6.6322734
3551,Lausanne,46.5196535,6.6322734
3552,Bern,46.9479739,7.4474468
3553,Bern,46.9479739,7.4474468
3554,La Tour-de-Peilz,46.4533165,6.8612781
3555,Romanshorn,47.5657078,9.3771959
3556,Lausanne,46.5196535,6.6322734
3557,Bevaix,46.9307449,6.815188699999999
3558,Bevaix,46.9307449,6.815188699999999
3559,Bevaix,46.9307449,6.815188699999999
3560,Prilly,46.5346449,6.6052401
3561,Jona,47.2223076,8.8327118
3562,N-Klofta,60.076581,11.1432147
3563,Lausanne,46.5196535,6.6322734
3564,Cortaillod,46.9431271,6.8467863
3565,Zürich,47.3768866,8.541694
3566,Nyon,46.3832683,6.2347852
3567,Nyon,46.3832683,6.2347852
3570,Penthaz,46.5993131,6.539251200000001
3571,Bellinzona,46.1946216,9.0244124
3572,ISL-Kopavogur,64.1033023,-21.8832579
3573,Penthalaz,46.6097989,6.525440199999999
3574,Puidoux,46.4988452,6.7691772
3575,Gland,46.4203001,6.2698809
3576,Chêne-Bougeries,46.1983939,6.1851258
3577,Chêne-Bougeries,46.1983939,6.1851258
3578,Epalinges,46.54885729999999,6.674199
3579,F-Bonneville,43.4508683,-111.5455289
3581,Lausanne,46.5196535,6.6322734
3582,Lausanne,46.5196535,6.6322734
3583,Basel,47.5595986,7.5885761
3584,Lausanne,46.5196535,6.6322734
3585,Carrouge VD,46.6043933,6.7748157
3586,Zollikon,47.3412096,8.577214600000001
3587,Genève,46.2043907,6.1431577
3588,MAR-Casablanca,33.5731104,-7.589843399999999
3589,Genève,46.2043907,6.1431577
3590,F-Prevessin Moens,46.2544962,6.0679661
3591,GB-Reading,51.4542645,-0.9781303
3592,Lausanne,46.5196535,6.6322734
3593,Lausanne,46.5196535,6.6322734
3594,Gland,46.4203001,6.2698809
3595,Nyon,46.3832683,6.2347852
3596,F-Gex,46.3341909,6.058036
3597,F-Gex,46.3341909,6.058036
3598,Morges,46.5088127,6.496130099999999
3599,Baulmes,46.7895163,6.521738999999999
3600,Chavannes-de-Bogis,46.3435262,6.162147699999999
3601,Pully,46.5092681,6.6654949
3602,Burgdorf,45.277123,-115.9129022
3603,Puplinge,46.2105553,6.2317139
3605,Lausanne,46.5196535,6.6322734
3606,Lausanne,46.5196535,6.6322734
3607,Belmont-sur-Lausanne,46.5191267,6.678912299999999
3608,La Croix-de-Rozon,46.1445989,6.1361365
3609,Colombier NE,46.9668714,6.8589727
3610,Vevey,46.4628333,6.8419192
3611,Genève,46.2043907,6.1431577
3612,Lausanne,46.5196535,6.6322734
3613,Avully,46.1696093,6.0013782
3614,Neuchâtel,46.9899874,6.9292732
3615,Cossonay-Ville,46.61452999999999,6.507239999999999
3617,Mies,46.3033989,6.1695935
3618,Locarno,46.16699879999999,8.7942643
3619,Lausanne,46.5196535,6.6322734
3620,Zürich,47.3768866,8.541694
3621,Vucherens,46.62489160000001,6.7799016
3622,Bellevue,47.6101497,-122.2015159
3623,Bellevue,47.6101497,-122.2015159
3624,Colombier NE,46.9668714,6.8589727
3625,Pully,46.5092681,6.6654949
3626,La Neuveville,47.0632023,7.0912628
3627,La Neuveville,47.0632023,7.0912628
3628,F-Viry,48.837781,-0.888482
3629,Zinal,46.13333300000001,7.616667
3630,Neuchâtel,46.9899874,6.9292732
3631,F-Metz,49.1193089,6.175715599999999
3632,Lausanne,46.5196535,6.6322734
3633,Lausanne,46.5196535,6.6322734
3634,Le Lieu,46.6473591,6.281477199999999
3635,Vevey,46.4628333,6.8419192
3636,La Chaux-de-Fonds,47.1034892,6.832783800000001
3637,Yverdon-les-Bains,46.7784736,6.641183
3639,Genève,46.2043907,6.1431577
3640,Lutry,46.5088803,6.6827638
3641,Meyrin,46.2283204,6.070988
3642,Bertschikon,47.5256,8.82269
3643,Bern,46.9479739,7.4474468
3644,F-Annemasse,46.19325300000001,6.234158
3645,Lausanne,46.5196535,6.6322734
3646,F-Annecy,45.899247,6.129384
3647,Riaz,46.6415102,7.062369299999999
3648,Echichens,46.5260528,6.498251199999999
3649,Genève,46.2043907,6.1431577
3650,Lausanne,46.5196535,6.6322734
3651,St-Sulpice VD,46.51011399999999,6.558195100000001
3652,St-Sulpice VD,46.51011399999999,6.558195100000001
3653,Lausanne,46.5196535,6.6322734
3654,Lausanne,46.5196535,6.6322734
3655,Lausanne,46.5196535,6.6322734
3656,Valeyres-sous-Rances,46.7533504,6.5257891
3657,Lausanne,46.5196535,6.6322734
3658,Renens VD,46.53381,6.59137
3659,F-Chevry,46.282084,6.038312899999999
3660,Rolle,46.4612971,6.3397549
3661,Lully VD,46.50538,6.4653546
3662,La Conversion,48.287338,6.057081
3664,Lausanne,46.5196535,6.6322734
3666,La Croix (Lutry),46.51612,6.70135
3667,Zürich,47.3768866,8.541694
3668,E-Madrid,40.4167754,-3.7037902
3669,Lausanne,46.5196535,6.6322734
3670,Lausanne,46.5196535,6.6322734
3671,Lausanne,46.5196535,6.6322734
3672,Lausanne,46.5196535,6.6322734
3673,Lausanne,46.5196535,6.6322734
3674,Colombier NE,46.9668714,6.8589727
3675,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
3678,Prilly,46.5346449,6.6052401
3679,Lausanne,46.5196535,6.6322734
3680,Le Mont-sur-Lausanne,46.55331229999999,6.6339915
3681,Chardonne,46.4769475,6.8342278
3682,Morges,46.5088127,6.496130099999999
3683,La Tour-de-Peilz,46.4533165,6.8612781
3684,Lausanne,46.5196535,6.6322734
3685,Genève,46.2043907,6.1431577
3686,Cortaillod,46.9431271,6.8467863
3687,La Chaux-de-Fonds,47.1034892,6.832783800000001
3689,Lutry,46.5088803,6.6827638
3690,St-Séverin,n,a
3691,Erde,46.2379665,7.2900686
3692,B-Thy-le-Château,50.28077,4.43265
3693,Lausanne,46.5196535,6.6322734
3694,Lutry,46.5088803,6.6827638
3695,Nyon,46.3832683,6.2347852
3697,Lausanne,46.5196535,6.6322734
3698,Lausanne,46.5196535,6.6322734
3699,Morges,46.5088127,6.496130099999999
3700,MON-Monaco,n,a
3701,Lausanne,46.5196535,6.6322734
3702,Clarens,-28.5143573,28.4104684
3703,F-Ferney Voltaire,46.25763200000001,6.108669
3706,Lausanne,46.5196535,6.6322734
3707,Lausanne,46.5196535,6.6322734
3708,CAN-Calgary,n,a
3709,Lausanne,46.5196535,6.6322734
3710,Bussigny,46.5517429,6.558615
3711,Bussigny,46.5517429,6.558615
3712,Le Landeron,47.0581255,7.0730626
3713,Préverenges,46.5175835,6.525268199999999
3714,Vallorbe,46.71199650000001,6.3791102
3715,Ipsach,47.1143109,7.232491
3716,Montpreveyres,46.5821207,6.7408098
3717,Lausanne,46.5196535,6.6322734
3718,F-Les Rousses,46.48434,6.061806
3719,F-Les Rousses,46.48434,6.061806
3720,F-Les Rousses,46.48434,6.061806
3721,F-Morteau,47.05698,6.604106
3723,Lausanne,46.5196535,6.6322734
3724,Lausanne,46.5196535,6.6322734
3725,Lausanne,46.5196535,6.6322734
3726,Lausanne,46.5196535,6.6322734
3727,Lausanne,46.5196535,6.6322734
3728,F-Hilsprich,49.0138869,6.913380999999999
3729,F-Hilsprich,49.0138869,6.913380999999999
3730,Petit-Lancy,46.1923106,6.115584699999999
3731,Genève,46.2043907,6.1431577
3732,Chardonne,46.4769475,6.8342278
3733,Mies,46.3033989,6.1695935
3734,Poliez-Pittet,46.6274641,6.6819435
3735,Lausanne,46.5196535,6.6322734
3736,Epalinges,46.54885729999999,6.674199
3738,Echandens-Denges,n,a
3740,Sion,46.2331221,7.360625999999999
3741,F-Dole,47.09534,5.49081
3742,Carouge GE,46.1829674,6.1378539
3743,Meyrin,46.2283204,6.070988
3744,Lausanne,46.5196535,6.6322734
3745,Lausanne,46.5196535,6.6322734
3746,Epalinges,46.54885729999999,6.674199
3747,Marin-Epagnier,47.0091808,7.0015896
3749,Levron,46.09897,7.164149999999999
3751,Lausanne,46.5196535,6.6322734
3752,Puidoux,46.4988452,6.7691772
3753,Lausanne,46.5196535,6.6322734
3754,Neuchâtel,46.9899874,6.9292732
3755,Lausanne,46.5196535,6.6322734
3756,Lentigny,45.9961709,3.981732999999999
3757,Therwil,47.4990611,7.5532808
3758,Peseux,46.9880679,6.8908413
3759,Moutier,47.2782749,7.371665600000001
3760,Marin-Epagnier,47.0091808,7.0015896
3761,Leysin,46.3435634,7.012033
3762,La Sarraz,46.6582337,6.5126843
3763,Villarepos,46.8832682,7.0718558
3764,Ecublens VD,46.5296363,6.561525199999999
3765,Rivaz,46.4764133,6.778613099999999
3766,F-Marzy,46.98059,3.0932559
3767,Saint-Barthélemy,17.9,-62.833333
3768,St-Bathélemy,17.9,-62.833333
3769,Epalinges,46.54885729999999,6.674199
3770,F-Gex,46.3341909,6.058036
3771,F-Gex,46.3341909,6.058036
3772,St-Gingolph,46.39082399999999,6.804826599999999
3773,F-Chaponnay,45.627527,4.935876899999999
3774,Lausanne,46.5196535,6.6322734
3775,Treycovagnes,46.7739321,6.6092062
3776,Martigny,46.1049798,7.075533399999999
3777,Prilly,46.5346449,6.6052401
3778,Suchy,49.482795,16.7623831
3779,F-Jarrie,45.1124266,5.7547492
3780,Epalinges,46.54885729999999,6.674199
3781,St-Martin FR,43.589017,5.883787
3782,Ecublens VD,46.5296363,6.561525199999999
3783,Corsier GE,46.2626576,6.2250271
3784,Treycovagnes,46.7739321,6.6092062
3785,Chexbres,46.481692,6.7788078
3786,Cugy VD,46.5851396,6.640292899999999
3787,Genève,46.2043907,6.1431577
3788,Vétroz,46.2257544,7.281970599999998
3789,Promasens,46.600001,6.816669
3790,Nyon,46.3832683,6.2347852
3791,Bretonnières,46.7120876,6.4743168
3792,Savièse,46.2511752,7.349158099999999
3793,Lausanne,46.5196535,6.6322734
3794,Chippis,46.2795072,7.541926899999999
3796,F-Chens sur Leman,46.325449,6.267459
3797,Cheseaux-sur-Lausanne,46.585452,6.6047712
3798,Ste-Croix,46.8217968,6.502222199999999
3799,Châtel-St-Denis,46.5269159,6.901089499999999
3800,Sierre,46.29413110000001,7.533536199999999
3801,Biel/Bienne,47.1367785,7.2467909
3802,Sonvilier,47.1390891,6.9647878
3803,Lausanne,46.5196535,6.6322734
3804,Bussigny,46.5517429,6.558615
3805,F-Chens sur Leman,46.325449,6.267459
3806,Saint-Barthélemy,17.9,-62.833333
3807,Lausanne,46.5196535,6.6322734
3808,F-La Roche sur Foron,46.067072,6.312039
3809,Ecublens VD,46.5296363,6.561525199999999
3810,Sierre,46.29413110000001,7.533536199999999
3811,Lausanne,46.5196535,6.6322734
3812,Savièse,46.2511752,7.349158099999999
3813,Morges,46.5088127,6.496130099999999
3814,Fiez,46.826952,6.6235785
3816,Arveyes,46.29093,7.062189999999999
3818,Lutry,46.5088803,6.6827638
3819,Bioley-Orjulaz,46.62119999999999,6.598140000000001
3820,Sergey,46.75062,6.49966
3821,Bern,46.9479739,7.4474468
3822,Penthalaz,46.6097989,6.525440199999999
3823,Lausanne,46.5196535,6.6322734
3824,St-Prex,46.4829113,6.458343500000001
3825,F-Geneuille,47.321678,5.969202000000001
3826,Lausanne,46.5196535,6.6322734
3827,Prilly,46.5346449,6.6052401
3828,Prilly,46.5346449,6.6052401
3829,F-Moutonne,46.528372,5.55919
3830,Lausanne,46.5196535,6.6322734
3831,Morges,46.5088127,6.496130099999999
3832,Bruson,n,a
3833,Lausanne,46.5196535,6.6322734
3834,Genève,46.2043907,6.1431577
3835,Sugnens,46.6552,6.67183
3836,Lausanne,46.5196535,6.6322734
3837,Pully,46.5092681,6.6654949
3838,Cheseaux-sur-Lausanne,46.585452,6.6047712
3839,Ardon,47.782461,1.874874
3840,Grandson,46.8092091,6.6457678
3841,Prilly,46.5346449,6.6052401
3842,Villargiroud,46.700005,6.999995999999999
3843,E-Barcelona,41.3850639,2.1734035
3844,La Tour-de-Peilz,46.4533165,6.8612781
3845,St-Sulpice VD,46.51011399999999,6.558195100000001
3846,Genève,46.2043907,6.1431577
3847,Founex,46.3328701,6.192647
3848,F-Rivery,-30.9178625,-55.5469032
3849,Thalwil,47.2949282,8.5644799
3850,Thalwil,47.2949282,8.5644799
3851,Le Sentier,37.0986603,-93.1115214
3852,Bavois,46.6860182,6.565371799999999
3853,Lausanne,46.5196535,6.6322734
3854,Crissier,46.55186870000001,6.5743458
3855,Versoix,46.2876938,6.1657813
3857,Grand-Saconnex,46.2331904,6.1231633
3858,Lausanne,46.5196535,6.6322734
3859,F-Villeurbanne,45.771944,4.8901709
3860,Lausanne,46.5196535,6.6322734
3862,Pully,46.5092681,6.6654949
3863,Lausanne,46.5196535,6.6322734
3864,D-Estenfeld,49.8291603,10.005862
3865,Lausanne,46.5196535,6.6322734
3866,St-Saphorin (Lavaux),46.4732766,6.7961822
3867,Couvet,46.9262933,6.6324944
3868,St-Saphorin (Lavaux),46.4732766,6.7961822
3869,I-Pavia (PV),45.1847248,9.1582069
3870,Lausanne,46.5196535,6.6322734
3871,Epalinges,46.54885729999999,6.674199
3872,St-Sulpice VD,46.51011399999999,6.558195100000001
3873,Grand-Lancy,46.1781048,6.1233726
3874,Genève,46.2043907,6.1431577
3875,Lausanne,46.5196535,6.6322734
3876,St-Cergue,46.4460412,6.1581382
3877,BR-Barueri,-23.5113691,-46.87294199999999
3878,Collonge-Bellerive,46.2514024,6.2022904
3879,Lausanne,46.5196535,6.6322734
3880,Lausanne,46.5196535,6.6322734
3881,Zürich,47.3768866,8.541694
3882,Genève,46.2043907,6.1431577
3883,Lausanne,46.5196535,6.6322734
3884,F-Esserval Tartre,46.808926,6.04501
3887,Vuarrens,46.68608829999999,6.6472988
3888,I-Urgnano (BG),45.5988028,9.6947276
3889,Genève,46.2043907,6.1431577
3890,Aubonne,46.49532910000001,6.3918325
3891,F-Thorens Glieres,45.996435,6.249536
3892,Autigny,46.7366852,7.021070399999999
3893,Crissier,46.55186870000001,6.5743458
3894,Vevey,46.4628333,6.8419192
3895,Echallens,46.6410996,6.634450800000001
3896,Lausanne,46.5196535,6.6322734
3897,F-Soisy sous Montmorency,48.988506,2.299731
3898,F-Thoiry,46.236466,5.979909999999999
3900,Hermenches,46.64196219999999,6.7602436
3901,F-Crozet,38.0695815,-78.700575
3902,Lausanne,46.5196535,6.6322734
3903,Lausanne,46.5196535,6.6322734
3904,Basel,47.5595986,7.5885761
3905,F-Vetraz Monthoux,46.174611,6.258241
3907,Biel/Bienne,47.1367785,7.2467909
3908,Aarau Rohr,47.4031819,8.0843397
3909,Epalinges,46.54885729999999,6.674199
3910,F-Paris,48.856614,2.3522219
3911,Lausanne,46.5196535,6.6322734
3912,Lausanne,46.5196535,6.6322734
3913,Verbier,46.0960814,7.2285512
3914,Fully,46.1385386,7.1181106
3915,Verbier,46.0960814,7.2285512
3916,F-St Symphorien d'Ozon,45.6386619,4.866302
3917,Givrins,46.428946,6.201877899999999
3918,Lausanne,46.5196535,6.6322734
3919,Sullens,46.5935962,6.5660091
3921,Basel,47.5595986,7.5885761
3922,Genève,46.2043907,6.1431577
3923,Neuchâtel,46.9899874,6.9292732
3924,Zürich,47.3768866,8.541694
3925,Chavornay,46.7088129,6.5707689
3926,I-Challand Saint Victor (,45.6977361,7.714379999999999
3927,Gingins,46.4109047,6.1785861
3929,Chexbres,46.481692,6.7788078
3930,Lausanne,46.5196535,6.6322734
3931,Crissier,46.55186870000001,6.5743458
3932,BLR-Yamno,31.0139859,78.45995549999999
3933,Morges,46.5088127,6.496130099999999
3934,Aarberg,47.0420553,7.2751012
3935,Confignon,46.1740305,6.0835592
3936,Zürich,47.3768866,8.541694
3937,Ittigen,46.9761433,7.4818936
3938,Basel,47.5595986,7.5885761
3939,Lausanne,46.5196535,6.6322734
3940,Zuchwil,47.203546,7.557985800000001
3941,Genève,46.2043907,6.1431577
3942,St-Légier,46.47171849999999,6.876770899999999
3943,F-Bons en Chablais,46.264451,6.37031
3944,F-Bons en Chablais,46.264451,6.37031
3945,Lussery-Villars,46.6304666,6.5249187
3946,Genève,46.2043907,6.1431577
3947,Genolier,46.4349956,6.217922
3948,Rossinière,46.46710420000001,7.0828407
3949,Lausanne,46.5196535,6.6322734
3951,Gland,46.4203001,6.2698809
3952,Orbe,46.7293301,6.5323588
3953,Corsier-sur-Vevey,46.4725243,6.8482854
3954,Essertines-sur-Rolle,46.492086,6.3173032
3955,Renens VD,46.53381,6.59137
3957,F-St Barthelemy de Beaure,30.8186759,-93.2547946
3958,Genève,46.2043907,6.1431577
3960,Lausanne,46.5196535,6.6322734
3961,Muttenz,47.5279292,7.6476369
3962,GB-Dalkeith,55.89311799999999,-3.066606
3963,Lutry,46.5088803,6.6827638
3964,F-Seynod,45.8890357,6.102035799999999
3965,F-Maroilles,50.134723,3.760573999999999
3966,Gland,46.4203001,6.2698809
3967,La Chaux-de-Fonds,47.1034892,6.832783800000001
3968,Grand-Lancy,46.1781048,6.1233726
3969,Essertines-sur-Rolle,46.492086,6.3173032
3970,Lausanne,46.5196535,6.6322734
3971,Morges,46.5088127,6.496130099999999
3972,Bernex,46.1771419,6.0764849
3973,Lausanne,46.5196535,6.6322734
3974,Lausanne,46.5196535,6.6322734
3975,F-Pau,43.2951,-0.370797
3979,F-Courtelevant,47.5152829,7.079835999999999
3980,Martigny,46.1049798,7.075533399999999
3981,Lausanne,46.5196535,6.6322734
3982,DK-Kobenhavn,55.6760968,12.5683371
3983,Cheiry,46.7512379,6.8368752
3985,N-Blommenholm,n,a
3986,Lausanne,46.5196535,6.6322734
3987,Lausanne,46.5196535,6.6322734
3988,Renens VD,46.53381,6.59137
3989,Zinal,46.13333300000001,7.616667
3990,Spiez,46.6884826,7.6791524
3991,Vésenaz,46.23936,6.19754
3992,Lausanne,46.5196535,6.6322734
3993,Lausanne,46.5196535,6.6322734
3994,Bern,46.9479739,7.4474468
3995,Pully,46.5092681,6.6654949
3996,Cheyres,46.8167597,6.789268799999999
3997,Puplinge,46.2105553,6.2317139
3998,Villeneuve VD,46.396608,6.928768400000001
4000,Winterthur,39.8088766,-75.6037351
4001,Chavannes-près-Renens,46.5316376,6.574969599999999
4003,Jona,47.2223076,8.8327118
4004,Epalinges,46.54885729999999,6.674199
4005,Epalinges,46.54885729999999,6.674199
4006,Gingins,46.4109047,6.1785861
4007,Bouveret,46.3835529,6.854975199999999
4008,Scheuren,47.13287,7.317405600000001
4009,F-Gex,46.3341909,6.058036
4011,Epesses,46.4913835,6.7470097
4012,Cully,45.565921,-122.6066627
4013,Carouge GE,46.1829674,6.1378539
4014,Orny,46.6673781,6.5260641
4015,Orny,46.6673781,6.5260641
4016,Vufflens-la-Ville,46.5787989,6.539418
4017,F-Toulouse,43.604652,1.444209
4018,Cheseaux-sur-Lausanne,46.585452,6.6047712
4019,F-Seynod,45.8890357,6.102035799999999
4020,Zürich,47.3768866,8.541694
4021,Cugy VD,46.5851396,6.640292899999999
4022,I-Lipomo (CO),45.7954397,9.1254432
4023,Anières,46.2777904,6.224067900000001
4024,Lausanne,46.5196535,6.6322734
4025,F-Gex,46.3341909,6.058036
4026,St-Prex,46.4829113,6.458343500000001
4027,F-Authoison,47.487976,6.147247999999999
4028,Clarens,-28.5143573,28.4104684
4029,Veytaux,46.42071019999999,6.9286409
4030,Yverdon-les-Bains,46.7784736,6.641183
4031,Villars-Tiercelin,46.6256905,6.70336
4032,Molondin,46.7603344,6.749057
4033,Bex,46.24998470000001,7.014266399999999
4034,F-Jarnac,45.681389,-0.1739169
4035,Mollens VD,46.5770664,6.363767
4036,Bremblens,46.5454875,6.5186099
4037,Jongny,46.48264529999999,6.8470796
4038,D-Berlin,52.52000659999999,13.404954
4039,Lausanne,46.5196535,6.6322734
4040,Echallens,46.6410996,6.634450800000001
4041,I-Perugia (PG),43.1107168,12.3908279
4042,F-Treignac,45.535827,1.795097
4043,F-Thonon les Bains,46.373565,6.477634999999999
4046,Genève,46.2043907,6.1431577
4047,Lutry,46.5088803,6.6827638
4049,Orbe,46.7293301,6.5323588
4050,Genolier,46.4349956,6.217922
4051,Grône,46.2519956,7.464367699999999
4052,Bullet,n,a
4053,Martigny,46.1049798,7.075533399999999
4054,F-Nangy,46.153703,6.308034
4055,La Chaux-de-Fonds,47.1034892,6.832783800000001
4056,Le Locle,47.0577195,6.7487354
4057,Pully,46.5092681,6.6654949
4058,Plan-les-Ouates,46.1668075,6.1145793
4059,Bullet,n,a
4060,Haute-Nendaz,46.1834441,7.2942353
4061,Renens VD,46.53381,6.59137
4062,Carouge GE,46.1829674,6.1378539
4063,Lutry,46.5088803,6.6827638
4064,Adliswil,47.3124347,8.5270459
4065,Adliswil,47.3124347,8.5270459
4066,Adliswil,47.3124347,8.5270459
4068,F-Giez,45.751988,6.246100999999999
4070,Monthey,46.2521873,6.9469598
4071,Lausanne,46.5196535,6.6322734
4072,Crissier,46.55186870000001,6.5743458
4073,Monthey,46.2521873,6.9469598
4074,Monthey,46.2521873,6.9469598
4075,Monthey,46.2521873,6.9469598
4076,Petit-Lancy,46.1923106,6.115584699999999
4077,Zug,47.1661672,8.5154946
4078,Cousset,46.81832,6.977279999999999
4079,Marsens,46.6558757,7.0644164
4080,Marsens,46.6558757,7.0644164
4081,Lausanne,46.5196535,6.6322734
4082,Lausanne,46.5196535,6.6322734
4083,Lausanne,46.5196535,6.6322734
4084,Biel/Bienne,47.1367785,7.2467909
4085,Peseux,46.9880679,6.8908413
4086,Lausanne,46.5196535,6.6322734
4088,F-Lons le Saunier,46.671361,5.550796
4089,Apples,n,a
4090,Lausanne,46.5196535,6.6322734
4091,Bussigny,46.5517429,6.558615
4092,Bussigny,46.5517429,6.558615
4093,Bavois,46.6860182,6.565371799999999
4094,F-Paris,48.856614,2.3522219
4095,Pratteln,47.5183198,7.6919889
4096,Boussens,43.1761539,0.9726119999999999
4097,Genève,46.2043907,6.1431577
4098,Payerne,46.8220266,6.9405663
4099,Bern,46.9479739,7.4474468
4100,Petit-Lancy,46.1923106,6.115584699999999
4101,Petit-Lancy,46.1923106,6.115584699999999
4102,Lutry,46.5088803,6.6827638
4104,Lutry,46.5088803,6.6827638
4106,Cheseaux-Noréaz,46.7820058,6.6719386
4107,Ecublens VD,46.5296363,6.561525199999999
4108,Vevey,46.4628333,6.8419192
4109,Morges,46.5088127,6.496130099999999
4110,Paudex,46.5051579,6.6723034
4111,Paudex,46.5051579,6.6723034
4112,Paudex,46.5051579,6.6723034
4113,Gland,46.4203001,6.2698809
4114,F-Gex,46.3341909,6.058036
4115,F-Ville la Grand,46.2016149,6.2471439
4116,F-Publier,46.387104,6.542815999999999
4117,Lausanne,46.5196535,6.6322734
4118,Les Hauts-Geneveys,47.0475296,6.872341599999999
4119,Bussigny,46.5517429,6.558615
4120,Tolochenaz,46.5047412,6.4733006
4121,Sullens,46.5935962,6.5660091
4122,Goumoens-la-Ville,46.6579503,6.6048861
4123,Lausanne,46.5196535,6.6322734
4124,Genève,46.2043907,6.1431577
4125,F-Seine Port,48.558093,2.549623
4126,F-Pirey,47.261547,5.963888
4127,CAN-Sherbrooke,n,a
4128,Lausanne,46.5196535,6.6322734
4129,Morges,46.5088127,6.496130099999999
4130,St-Sulpice VD,46.51011399999999,6.558195100000001
4131,Lausanne,46.5196535,6.6322734
4132,Chamblon,46.7782322,6.604276599999999
4133,La Chaux-de-Fonds,47.1034892,6.832783800000001
4134,Morrens VD,46.5910697,6.6256805
4135,F-Strasbourg,48.5734053,7.752111299999999
4136,Pompaples,46.6667994,6.5107091
4137,Le Sépey,46.36063,7.05226
4138,Pompaples,46.6667994,6.5107091
4139,Corseaux,46.4702528,6.8289971
4140,Lausanne,46.5196535,6.6322734
4141,Genève,46.2043907,6.1431577
4142,Echallens,46.6410996,6.634450800000001
4143,Penthalaz,46.6097989,6.525440199999999
4145,F-St Julien en Genevois,46.144516,6.081338
4146,Lausanne,46.5196535,6.6322734
4147,CZ-Teplice,50.6444579,13.835284
4148,F-Estrees St Denis,49.426325,2.6396609
4149,Penthalaz,46.6097989,6.525440199999999
4150,Morges,46.5088127,6.496130099999999
4151,Genève,46.2043907,6.1431577
4152,Lausanne,46.5196535,6.6322734
4153,Pully,46.5092681,6.6654949
4154,Pully,46.5092681,6.6654949
4155,Eysins,46.381576,6.2088848
4156,Lausanne,46.5196535,6.6322734
4157,Môtier (Vully),46.9503685,7.076155399999999
4158,Genève,46.2043907,6.1431577
4159,Monthey,46.2521873,6.9469598
4160,Peney-le-Jorat,46.63214790000001,6.728431
4161,Birsfelden,47.5516505,7.627249900000001
